date,open,high,low,close,volume
1962-01-02,8.177220344543457,8.232722282409668,8.177220344543457,8.214221000671387,41215
1962-01-03,8.232722282409668,8.306723594665527,8.232722282409668,8.306723594665527,84457
1962-01-04,8.325223922729492,8.436226844787598,8.325223922729492,8.362224578857422,75674
1962-01-05,8.362224578857422,8.436226844787598,8.325223922729492,8.343725204467773,43242
1962-01-08,8.343725204467773,8.436226844787598,8.251221656799316,8.380725860595703,91889
1962-01-09,8.380725860595703,8.41772747039795,8.325223922729492,8.362224578857422,63512
1962-01-10,8.362224578857422,8.362224578857422,8.177220344543457,8.195720672607422,39188
1962-01-11,8.195720672607422,8.214221000671387,8.103218078613281,8.195720672607422,47296
1962-01-12,8.195720672607422,8.251221656799316,8.103218078613281,8.121719360351562,30405
1962-01-15,8.121719360351562,8.121719360351562,7.918212890625,7.973714828491211,37161
1962-01-16,7.973714828491211,7.973714828491211,7.8627119064331055,7.8627119064331055,26351
1962-01-17,7.8627119064331055,7.88121223449707,7.8627119064331055,7.88121223449707,39864
1962-01-18,7.88121223449707,7.88121223449707,7.8627119064331055,7.88121223449707,31756
1962-01-19,7.88121223449707,7.918212890625,7.88121223449707,7.88121223449707,38512
1962-01-22,7.88121223449707,7.88121223449707,7.788710117340088,7.788710117340088,51350
1962-01-23,7.788710117340088,7.8072099685668945,7.770208835601807,7.788710117340088,43918
1962-01-24,7.733208179473877,7.733208179473877,7.6407060623168945,7.714707851409912,49323
1962-01-25,7.714707851409912,7.733208179473877,7.696207046508789,7.696207046508789,41891
1962-01-26,7.696207046508789,7.696207046508789,7.622204780578613,7.622204780578613,55404
1962-01-29,7.622204780578613,7.677707195281982,7.585204124450684,7.6407060623168945,32432
1962-01-30,7.659205913543701,7.751708984375,7.659205913543701,7.751708984375,35134
1962-01-31,7.751708984375,7.88121223449707,7.714707851409912,7.8627119064331055,61485
1962-02-01,7.8627119064331055,7.936714172363281,7.788710117340088,7.8627119064331055,66890
1962-02-02,7.8627119064331055,7.918212890625,7.825710773468018,7.88121223449707,37161
1962-02-05,7.88121223449707,7.955214023590088,7.8627119064331055,7.955214023590088,50674
1962-02-06,7.936714172363281,7.936714172363281,7.899713039398193,7.936714172363281,39188
1962-02-07,7.936714172363281,8.029215812683105,7.899713039398193,8.029215812683105,58107
1962-02-08,8.029215812683105,8.066217422485352,7.992215156555176,8.029215812683105,72295
1962-02-09,8.029215812683105,8.047717094421387,8.010716438293457,8.010716438293457,35810
1962-02-12,8.010716438293457,8.029215812683105,7.992215156555176,8.010716438293457,20945
1962-02-13,8.010716438293457,8.010716438293457,7.955214023590088,7.955214023590088,48647
1962-02-14,7.955214023590088,7.955214023590088,7.788710117340088,7.788710117340088,40539
1962-02-15,7.788710117340088,7.8627119064331055,7.714707851409912,7.8072099685668945,55404
1962-02-16,7.8072099685668945,7.844211101531982,7.733208179473877,7.751708984375,95268
1962-02-19,7.770208835601807,7.918212890625,7.770208835601807,7.788710117340088,67566
1962-02-20,7.770208835601807,7.770208835601807,7.714707851409912,7.751708984375,58107
1962-02-21,7.696207046508789,7.696207046508789,7.585204124450684,7.603704929351807,84457
1962-02-23,7.603704929351807,7.622204780578613,7.43720006942749,7.474201202392578,108105
1962-02-26,7.474201202392578,7.511201858520508,7.30769681930542,7.344697952270508,114186
1962-02-27,7.344697952270508,7.548202991485596,7.344697952270508,7.474201202392578,97295
