date,open,high,low,close,volume
1993-01-29,24.130406707991575,24.130406707991575,24.01035493332495,24.113256454467773,1003200
1993-02-01,24.130416712518468,24.28476905822754,24.130416712518468,24.28476905822754,480500
1993-02-02,24.26761303929227,24.353364322116626,24.21616226959766,24.336214065551758,201300
1993-02-03,24.370516268944307,24.610619877505336,24.353366011189948,24.593469619750977,529400
1993-02-04,24.679228444894157,24.747829496860504,24.40482423702876,24.696378707885742,531500
1993-02-05,24.679214477539062,24.730665237394945,24.542012451256703,24.679214477539062,492100
1993-02-08,24.679214477539062,24.764965743965533,24.64491397096847,24.679214477539062,596100
1993-02-09,24.593466503124624,24.593466503124624,24.456264458476788,24.507715225219727,122100
1993-02-10,24.507718374810796,24.559169148165893,24.43911734367067,24.54201889038086,379600
1993-02-11,24.57630473151492,24.764957454506312,24.57630473151492,24.66205596923828,19500
1993-02-12,24.627767679151656,24.627767679151656,24.47341537475586,24.47341537475586,42500
1993-02-16,24.404810923967833,24.404810923967833,23.82170230034527,23.856002807617188,374800
1993-02-17,23.856004090617887,23.890304599734517,23.753102563267987,23.83885383605957,210900
1993-02-18,24.11326693046685,24.11326693046685,23.49585753537666,23.821712493896484,378100
1993-02-19,23.821707970442695,23.907459259033203,23.78740745500649,23.907459259033203,34900
1993-02-22,23.976053863699903,24.027504623064065,23.90745285121435,23.99320411682129,513600
1993-02-23,24.06180067294316,24.078950922888236,23.855997673602236,23.976049423217773,373700
1993-02-24,23.993214627443734,24.28476905822754,23.993214627443734,24.28476905822754,26300
1993-02-25,24.26761303929227,24.353364322116626,24.21616226959766,24.336214065551758,44500
1993-02-26,24.387652719968816,24.387652719968816,24.250450735608936,24.370502471923828,66200
1993-03-01,24.45625885052839,24.45625885052839,24.267606082396682,24.30190658569336,66500
1993-03-02,24.31905101834484,24.66205596923828,24.284750523255497,24.66205596923828,182400
1993-03-03,24.696362144068665,24.78211340151335,24.662061641090794,24.764963150024414,280100
1993-03-04,24.799285487544235,24.799285487544235,24.627782821655273,24.627782821655273,89500
1993-03-05,24.662065572578815,24.76496709791642,24.542013793018278,24.55916404724121,40000
1993-03-08,24.61061570813747,25.107973098754883,24.61061570813747,25.107973098754883,50800
1993-03-09,25.056517299680863,25.07366755108379,24.970766042666213,25.022216796875,169300
1993-03-10,25.02223390300036,25.073684692382812,24.919332324235448,25.073684692382812,194400
1993-03-11,25.09081334505225,25.15941433847686,24.970761606559176,25.005062103271484,70900
1993-03-12,24.79929169399079,24.81644196487183,24.593488443418252,24.747840881347656,643600
1993-03-15,24.730687255859376,24.867889404296875,24.730687255859376,24.867889404296875,310800
1993-03-16,24.867889404296875,24.936490478515626,24.867889404296875,24.867889404296875,30800
1993-03-17,24.833579514111022,24.833579514111022,24.679227155252597,24.71352767944336,21800
1993-03-18,24.816438598632814,24.970791015625,24.816438598632814,24.867889404296875,59300
1993-03-19,24.9680883816594,24.9680883816594,24.830238342285156,24.830238342285156,66900
1993-03-22,24.589004802770408,24.744086122479544,24.57177354502495,24.692392349243164,183400
1993-03-23,24.76133183848559,24.77856310629247,24.709638035064952,24.74410057067871,55200
1993-03-24,24.709638035064952,24.84748817751999,24.589019160416797,24.74410057067871,37200
1993-03-25,24.761317949394044,24.95086178895099,24.726855433110963,24.899168014526367,110100
1993-03-26,24.881937015031724,24.899168273352384,24.744086948466453,24.76131820678711,101500
1993-03-29,24.778538342407817,24.985313349437646,24.778538342407817,24.864694595336914,87100
1993-03-30,24.899157950527187,24.93362045288086,24.864695448173517,24.93362045288086,56000
1993-03-31,25.00255911973502,25.07148416210507,24.91640281677246,24.91640281677246,111600
1993-04-01,24.950857126737617,24.950857126737617,24.778544577519817,24.830238342285156,129500
1993-04-02,24.623467543376922,24.623467543376922,24.31330490112305,24.313304901123047,59400
1993-04-05,24.50284301478032,24.50284301478032,24.364992983754835,24.433917999267578,172200
1993-04-06,24.485618581866277,24.485618581866277,24.29607473640496,24.364999771118164,129700
1993-04-07,24.39945903237728,24.451152801513672,24.347765263240888,24.451152801513672,28000
1993-04-08,24.554533208013844,24.554533208013844,24.313295688777217,24.416683197021484,180800
1993-04-12,24.657930656863154,24.77854946510777,24.62346814022184,24.76131820678711,348500
1993-04-13,24.744076628155177,24.899157888359493,24.726845377021363,24.81300163269043,146100
1993-04-14,24.83023150076621,24.84746275094023,24.76130650007012,24.77853775024414,119600
1993-04-15,24.76130650007012,24.83023150076621,24.67515024920001,24.77853775024414,148600
1993-04-16,24.795769000418165,24.83023150076621,24.7440752498961,24.77853775024414,47900
1993-04-19,24.77853550191698,24.84746049635903,24.657916761643392,24.675148010253906,157000
1993-04-20,24.64070457324647,24.675167097125136,24.399466906095807,24.554548263549805,279500
1993-04-21,24.606238499116362,24.606238499116362,24.46838842349106,24.53731346130371,67900
1993-04-22,24.433921222496846,24.64069629631205,24.22714614868164,24.22714614868164,97700
1993-04-23,24.1754463495527,24.244371356964113,24.089290090288436,24.12375259399414,106000
1993-04-26,24.1409829306551,24.227139186653154,23.86528291146132,23.934207916259766,62600
1993-04-27,23.89975469676178,24.192686080932617,23.89975469676178,24.192686080932617,156800
1993-04-28,24.15821674191722,24.209910500994074,24.106522982840364,24.1409854888916,85900
1993-04-29,24.192694788040132,24.24438858032227,24.054844675287764,24.244388580322266,85000
1993-04-30,24.330534789475927,24.41669107414121,24.278841018676754,24.278841018676758,88500
1993-05-03,24.31329922212028,24.433917999267578,24.209911698851162,24.433917999267578,80500
1993-05-04,24.48562185913429,24.606240686026577,24.451159337165066,24.520084381103516,149100
1993-05-05,24.520073780415355,24.675155062231052,24.520073780415355,24.588998794555664,109000
1993-05-06,24.55452615198707,24.571757398409517,24.48560116629728,24.502832412719727,54700
1993-05-07,24.520077827028864,24.520077827028864,24.41669028875608,24.451152801513672,68000
1993-05-10,24.48560116629728,24.640682384099303,24.48560116629728,24.502832412719727,113900
1993-05-11,24.502853658018992,24.60624122619629,24.433928612567463,24.60624122619629,42600
1993-05-12,24.502846596117273,24.589002878100807,24.502846596117273,24.5717716217041,31000
1993-05-13,24.468384844940378,24.468384844940378,24.2616097617437,24.278841018676758,129100
1993-05-14,24.27884128825231,24.34776631674983,24.244378774003547,24.26161003112793,63500
1993-05-17,24.33052990070405,24.347761154174805,24.227142379879528,24.347761154174805,34000
1993-05-18,24.364986943793365,24.382218193400007,24.244368196546862,24.330524444580078,105200
1993-05-19,24.33053194955353,24.830238342285156,24.17545065525751,24.830238342285156,50200
1993-05-20,24.830242981960208,24.89916801452637,24.778549207535583,24.899168014526367,98200
1993-05-21,24.91638549080108,24.950847988022105,24.657916761643392,24.675148010253906,221400
1993-05-24,24.726843999722075,24.864694001114255,24.726843999722075,24.77853775024414,30500
1993-05-25,24.881932107050496,24.881932107050496,24.830238342285156,24.830238342285156,191800
1993-05-26,24.899168040672336,25.15763691306686,24.881936782512703,25.140405654907227,102400
1993-05-27,25.17486378120097,25.17486378120097,25.019782484807532,25.054244995117188,53800
1993-05-28,25.03700795994187,25.03700795994187,24.81300169464301,24.93362045288086,79100
1993-06-01,25.01978251870408,25.26102009119847,24.98532000834774,25.174863815307617,28300
1993-06-02,25.105943138587957,25.2265619457054,25.00255558963015,25.140405654907227,20300
1993-06-03,25.08870750542684,25.08870750542684,25.002551229652706,25.054244995117188,21600
1993-06-04,24.985319404786335,24.985319404786335,24.864700621452883,24.968088150024414,32000
1993-06-07,25.019787093608997,25.019787093608997,24.881937026977543,24.88193702697754,121400
1993-06-08,24.81300785856427,24.81300785856427,24.657926559448242,24.657926559448242,104500
1993-06-09,24.74410057067871,24.84748817751999,24.709638035064952,24.74410057067871,43300
1993-06-10,24.726855690145793,24.77854946510777,24.675161915183814,24.76131820678711,17900
1993-06-11,24.847463344751095,24.899157096508553,24.761307091821998,24.864694595336914,647400
1993-06-14,24.899163361972278,24.916394616894056,24.830238342285156,24.830238342285156,64200
1993-06-15,24.864694001114255,24.881925251288276,24.77853775024414,24.77853775024414,142400
1993-06-16,24.778544577519817,24.830238342285156,24.709619557832696,24.830238342285156,330900
1993-06-17,24.881940295587437,24.91640281677246,24.8302465138099,24.91640281677246,37400
1993-06-18,24.902103174938244,24.902103174938244,24.71121597290039,24.71121597290039,58500
1993-06-21,24.78061516700964,24.78061516700964,24.72855505111256,24.763261795043945,29300
1993-06-22,24.79797585938825,24.79797585938825,24.745915728122913,24.780622482299805,137500
1993-06-23,24.78061897089119,24.78061897089119,24.555025100708004,24.555025100708008,227600
