date,top_tercile_equity,equal_weight_all_equity,bottom_tercile_equity
1972-12-27,0.9925990539597117,0.9976935421144706,1.0138616086987227
1972-12-29,0.9969323330701833,1.0016176666191599,1.0178864771723812
1973-01-02,1.000496900917551,1.0027331172019138,1.0184422735521874
1973-01-03,1.0008668179573779,1.005248301755889,1.021894726380067
1973-01-04,1.0003661209173387,1.0047454845227133,1.021383479811049
1973-01-05,0.9991351389203545,1.004331517939164,1.0218885912749642
1973-01-08,0.9986351925629746,1.004045249470874,1.0208053350463422
1973-01-09,0.997537209406718,1.0029308856425267,1.0202948317319567
1973-01-10,0.9970385212361284,1.0023354622115868,1.0197844011801325
1973-01-11,0.996539809832723,1.0033052045109037,1.0192741468976168
1973-01-12,0.9960414409714663,1.0029686300237797,1.0192674710110916
1973-01-15,0.997384988693954,1.0022461263320754,1.0187579674798672
1973-01-16,0.9925929276042323,1.0003071799277976,1.0182491052356573
1973-01-17,0.9950113698632691,1.0007859555444316,1.0177400098596274
1973-01-18,0.999402732593893,1.0024188968588426,1.0172308968379713
1973-01-19,0.9989030366198225,1.0004981988164716,1.0147112485331615
1973-01-22,1.000599058878824,1.0006227458295942,1.0129284617609733
1973-01-23,1.0000989566045746,1.0001225697863758,1.0124222616504746
1973-01-24,0.9995988427922456,1.0005057340601573,1.0145983592831724
1973-01-26,0.9873139129116141,0.995209089973466,1.0114611715791741
1973-01-29,0.9872614023347431,0.9932480963585144,1.0060415060647192
1973-01-30,0.9867677015918638,0.9920410682395445,1.002797358468724
1973-01-31,0.9862742217621859,0.9914643954214272,1.0014745232435487
1973-02-01,0.9866488427419846,0.9926883861428577,1.004562694806594
1973-02-02,0.9861552384980421,0.9919764108217547,1.0040605544916974
1973-02-05,0.9929003280609388,0.9942823449052902,1.0035587723283526
1973-02-06,0.9937655728136925,0.9949119051005594,1.0030566945802317
1973-02-07,0.9904945984580439,0.9939453649670064,1.0039362222241548
1973-02-08,0.9886835905969468,0.9930083301402779,1.0034339843635325
1973-02-09,0.991526622684998,0.99465383078342,1.0029325146170558
1973-02-12,0.9936029971684848,0.996369552751789,1.0059441762717933
1973-02-13,0.9931064741584732,1.005295118316174,1.0224571752773088
1973-02-14,0.9926100238180395,1.004390109438823,1.0211871230775522
1973-02-15,0.9936911974651018,1.0051948682926513,1.023039919896246
1973-02-16,0.9952020273005306,1.007274732391656,1.0279325154777847
1973-02-20,0.995193450364533,1.0083286225617833,1.0300782352953397
1973-02-21,0.9946959532606913,1.00750076858058,1.0285715063522676
1973-02-22,0.9941986269619905,1.0064529734441874,1.027975374711607
1973-02-23,0.9937017624413507,1.0056009113301516,1.0274613609984231
1973-02-26,0.9925685836558742,1.002306670874882,1.0203855403129451
1973-02-27,0.9920728246888761,1.001805744118962,1.0198756987401982
1973-02-28,0.9915765682219215,0.9999750953459239,1.0193654730622852
1973-03-01,0.9941780030490913,0.9996647241201295,1.0188554108866072
1973-03-02,0.9936807453320161,0.9985552033978756,1.0183464207859731
1973-03-05,0.9931847810139278,0.9981530121390347,1.0181336184467902
1973-03-06,0.9946570944150591,1.0005932765081091,1.0210874020665939
1973-03-07,0.9977053981182171,0.9990295947846832,1.0205765316601803
1973-03-08,0.9972064186053415,1.0007802424352903,1.027764832458614
1973-03-09,0.9967075413419221,0.9987605080655544,1.0263032904483365
1973-03-12,0.9962094741396684,1.0001766760820074,1.0267735881324835
1973-03-13,0.9957111084187017,0.9997565466300327,1.0294689823021268
1973-03-14,0.9952133884210572,0.9992568392007544,1.0289543545363062
1973-03-15,0.9956425797762153,0.998917488983424,1.0279767656275967
1973-03-16,0.9942226594158338,0.9964105740112996,1.0274627581353444
1973-03-19,0.9930772308078395,0.9937709403000002,1.024065738138304
1973-03-20,0.9925800532924555,0.9914814173357791,1.0201132839983973
1973-03-21,0.9911219321600294,0.9906654638971043,1.0196030843438995
1973-03-22,0.9802479012325267,0.98053436888014,1.0038768953074564
1973-03-23,0.9797580005706857,0.9809013358566738,1.0065927060949365
1973-03-26,0.9758055256904393,0.9796397012996979,1.0052952227321905
1973-03-27,0.9772423418290477,0.9814238226055069,1.0079042434229115
1973-03-28,0.9767537428509013,0.9813606456988134,1.004438882571708
1973-03-29,0.9825895037045879,0.9825316253183517,1.003179068043293
1973-03-30,0.9787964779239755,0.9801906967591673,1.0000790738839205
1973-04-02,0.976146489170707,0.9769627286364516,0.9962785066181147
1973-04-03,0.9728345924163404,0.9744603810421386,0.9957805930442075
1973-04-04,0.9730030723298839,0.9740010518736435,0.995695898257779
1973-04-05,0.9700961328655177,0.9703658455871546,0.9868120171762982
1973-04-06,0.970761443263452,0.9712303701333926,0.9863183734020003
1973-04-09,0.9739575067954117,0.971749273064353,0.985825317691661
1973-04-10,0.9789793751360374,0.9765775282070287,0.9960379777764883
1973-04-11,0.9793247813459691,0.9770947787545814,0.9973259279315064
1973-04-12,0.9788350836162897,0.9787811971060123,1.0012017799593431
1973-04-13,0.9789748328020529,0.9784918853600962,1.001996435399139
1973-04-16,0.9772252316552366,0.9761525291284487,0.9984854675747149
1973-04-17,0.9773692096157225,0.9733514873777841,0.9979863964626604
1973-04-18,0.9768805674730838,0.9720549660112654,0.9944423603708321
1973-04-19,0.9776133725372502,0.9725178248590772,0.9951528040781189
1973-04-23,0.9771242723101121,0.9707254457581393,0.9941781381489874
1973-04-24,0.9798608289229639,0.9701505097084563,0.9957842692479367
1973-04-25,0.9793707284443097,0.9676230028063674,0.9933202977170225
1973-04-26,0.9782292484317416,0.966695338372853,0.991814036264267
1973-04-27,0.9780078297758955,0.9656820649303821,0.9913176570221716
1973-04-30,0.9771021467845549,0.9633624589405319,0.9862644764441891
1973-05-01,0.9766133335528404,0.9614640629715435,0.9834726441696215
1973-05-02,0.9778274087962182,0.9622841344918079,0.9853243935286167
1973-05-03,0.9827063874284664,0.9619573163351663,0.9848316217398527
1973-05-04,0.9906995380997686,0.9660132505371303,0.9915215265377875
1973-05-07,0.9906842448387612,0.9643054314643125,0.9885220541063177
1973-05-08,0.9923473238799287,0.9651114605997164,0.9894768833645801
1973-05-09,0.9920789860044307,0.968857144920092,0.9999567192254636
1973-05-10,0.991582970665073,0.9702332359225793,0.9994565337327909
1973-05-11,0.9900274385522759,0.968324190630925,0.9984664201483014
1973-05-14,0.9839046999233787,0.9598596634139945,0.988531366350643
1973-05-15,0.9834128877812127,0.9584448895785392,0.9861192501829498
1973-05-16,0.9894335678623499,0.961871248650169,0.9923575984502064
1973-05-17,0.9900383478665017,0.962134013959553,0.9957343118036284
1973-05-18,0.9871602980683015,0.9591920841790536,0.9939685536036466
1973-05-21,0.9866667744653747,0.9518225838593501,0.986148926262926
1973-05-22,0.9851765081587774,0.9544948488071834,0.9856561928304166
1973-05-23,0.9857858859418764,0.9532922451875622,0.9851627477769226
1973-05-24,0.994099916279429,0.9553181304921802,0.9846702476712696
1973-05-25,0.9979344272725396,0.9573765969547184,0.9881380822296686
1973-05-29,0.999581700756248,0.9582250929897997,0.9914800187125307
1973-05-30,0.996810931015421,0.955499203143011,0.9909837984795561
1973-05-31,0.9972770717595799,0.9535571006398906,0.99048873020835
1973-06-01,0.9953370548979403,0.9516994072651468,0.9886945511066889
1973-06-04,0.9815377897135913,0.9444184779222469,0.9785769649884841
1973-06-05,0.9799304621673373,0.9426760313895016,0.9780872427919023
1973-06-06,0.9794403896694404,0.9412377136988952,0.9709661755730836
1973-06-07,0.9823167911192464,0.9425436346923259,0.9704806518823705
1973-06-08,0.9829704708819464,0.9463386718039397,0.9710633802329074
1973-06-11,0.9831446905611172,0.9460402234757712,0.9705776718348259
1973-06-12,0.9865473343108921,0.9466793887277555,0.9694733434246785
1973-06-13,0.9871840992713706,0.945437218422464,0.9638610186039283
1973-06-14,0.990016409893729,0.9446035501003408,0.9587825052176696
1973-06-15,0.9831717141962472,0.939578009203334,0.9539424730197905
1973-06-18,0.9799940864051415,0.9382655727411328,0.9561026880540475
1973-06-19,0.9795045611407946,0.9377966310557722,0.9556247002566794
1973-06-20,0.9794444338509056,0.9394064711630676,0.9616474225848599
1973-06-21,0.9789544287671701,0.9385225550183759,0.9606245310833313
1973-06-22,0.9784651535159831,0.9439690459440925,0.9705938338466923
1973-06-25,0.9682530248629646,0.9387658848804559,0.9667163728720025
1973-06-26,0.9705199016010683,0.937284408679565,0.9593878182504841
1973-06-27,0.9704543731717332,0.9378658476629974,0.9589084658540001
1973-06-28,0.9723652994376873,0.9380285420022149,0.9584289153618568
1973-06-29,0.9718788503324292,0.9383155497198736,0.9610922354123895
1973-07-02,0.9694464048541693,0.937232441844915,0.9606117984856966
1973-07-03,0.964649922523715,0.9345817285643097,0.9638010574329234
1973-07-05,0.9641674855468781,0.9324852003999086,0.9604102990972201
1973-07-06,0.9636853724845844,0.9314581928550194,0.9589433081413509
1973-07-09,0.9638878755066548,0.9311728336951712,0.9584639783974823
1973-07-10,0.9671313349973263,0.9320960083065198,0.9571227559321512
1973-07-11,0.9729684997055887,0.9373179132107975,0.9615609434773047
1973-07-12,0.9724820963755213,0.9346002031312503,0.9531569779158738
1973-07-13,0.9743279703586245,0.9342150217312499,0.9532849482714657
1973-07-16,0.9775568962126343,0.9359088447167004,0.9584175657335792
1973-07-17,0.9793792575164978,0.9374596961119237,0.9608799668753956
1973-07-18,0.988085322630184,0.9388800855480719,0.958677504955069
1973-07-19,1.009022318155786,0.9445757378321681,0.9581984496778374
1973-07-20,1.0178748167432534,0.9488466472992215,0.9590354050233416
1973-07-23,1.017366173347671,0.9491645739286042,0.9603291483440068
1973-07-24,1.0188312675463114,0.9491920093220229,0.9598486679522269
1973-07-25,1.0216404737110067,0.9506261632105447,0.9616187848447136
1973-07-26,1.0211293862780937,0.9502640591103412,0.9615576423576943
1973-07-27,1.015464720986855,0.9478888640569432,0.9599561306245014
1973-07-30,1.0178040860716613,0.9474671893707417,0.9594762321398032
1973-07-31,1.0172950339964597,0.9468809910182399,0.9578623924764867
1973-08-01,1.016786285796485,0.9445371022133312,0.9556045668760674
1973-08-02,1.0095869025361943,0.9418127860843786,0.953501854877447
1973-08-03,1.0090821830209393,0.9403838269837853,0.9530248245440289
1973-08-06,1.0020461768103164,0.9391862779026519,0.9560139029733598
1973-08-07,1.004041560643235,0.940020890512647,0.956820717208345
1973-08-08,1.0024276305974211,0.9383375360319017,0.956342466946418
1973-08-09,1.005797880358485,0.9388567189778344,0.9558643656715253
1973-08-10,1.0104091750975583,0.9398258424566471,0.9553866646256644
1973-08-13,1.0061976436203197,0.9367910748605577,0.952283240705166
1973-08-14,0.999787301326047,0.9337554882949938,0.9518068927523421
1973-08-15,0.9992874718535336,0.9334658445128327,0.9513310383800441
1973-08-16,1.005229519112407,0.93441183542739,0.9500016921492809
1973-08-17,1.0120834139941501,0.9358486203189946,0.9490264064691503
1973-08-20,1.0120434119316801,0.9338631331143381,0.9473982750442458
1973-08-21,1.0079875592315621,0.9302925486306753,0.9411508924769217
1973-08-22,1.0062300690541002,0.929165378970745,0.9406805212203593
1973-08-23,1.0083071011723763,0.9319559515336042,0.9464807815625398
1973-08-24,1.0089312175953509,0.9340224035793153,0.9543788184795823
1973-08-27,1.009550971588468,0.934961643885382,0.9543137633939539
1973-08-28,1.0154916059242431,0.9355234832626915,0.9499191260375036
1973-08-29,1.0243797902884322,0.9375117905647687,0.9494440621214549
1973-08-30,1.0243304673474487,0.9372867941301062,0.9474865295886259
1973-08-31,1.0260645310086942,0.9373786343319397,0.9470121660256254
1973-09-04,1.0307228374399051,0.9383714506194687,0.945714964839516
1973-09-05,1.0302075758850129,0.9382902798874534,0.9452419360895734
1973-09-06,1.0308181828531886,0.9378159778119275,0.944769152965023
1973-09-07,1.0308388875146888,0.9383676717156991,0.943501240450521
1973-09-10,1.0325404460154786,0.9380677649994287,0.942225433349919
1973-09-11,1.0320243473245414,0.9379353179814109,0.9434425810921584
1973-09-12,1.0274067869795056,0.9368810632273776,0.942970639332983
1973-09-13,1.0267857532047675,0.9359303723367624,0.9424994100639907
1973-09-14,1.0262728391962121,0.936930966270621,0.9420278950199268
1973-09-17,1.0313330023671148,0.9377740625607898,0.9423723912926695
1973-09-18,1.0305211023748835,0.9377454625468256,0.9437937439136498
1973-09-19,1.0423193672448836,0.9407908629591063,0.9450137043712412
1973-09-20,1.044039685685991,0.9421310345998689,0.9445415326556691
1973-09-21,1.0418865911736728,0.9410613060174117,0.944069062345556
1973-09-24,1.0480744836997045,0.9437365277868691,0.9435966921846486
1973-09-25,1.049493027732947,0.9438085539901171,0.9431253643575543
1973-09-26,1.0489686171228236,0.9443275112318662,0.9426534529020142
1973-09-27,1.048443863819581,0.9438230802142933,0.9420640845900876
1973-09-28,1.0479201058197138,0.9435131639726879,0.9399266161305033
1973-10-01,1.047396228038454,0.941669182396314,0.939457349584635
1973-10-02,1.050916189881476,0.9417137568141016,0.9389870654994955
1973-10-03,1.0503909693768407,0.9437035277492628,0.9412458186847217
1973-10-04,1.0498657749308902,0.944612634800502,0.9430435640155613
1973-10-05,1.049340954210197,0.9455792327087281,0.9429164319999316
1973-10-08,1.0464999891351146,0.9425151819645423,0.9375405837227957
1973-10-09,1.0481945553509837,0.9411015554890947,0.9316471414684688
1973-10-10,1.0515745468353064,0.9418896972153569,0.9311811101496889
1973-10-11,1.059840262312016,0.9443949787104804,0.9315779576001645
1973-10-12,1.069715808948267,0.949033144085609,0.9348823974727164
1973-10-15,1.0681850078947137,0.9460017752094558,0.9246188874318434
1973-10-16,1.0589378340049551,0.9415000924584873,0.9233191252524287
1973-10-17,1.059477896675329,0.9412888448009893,0.922857415602823
1973-10-18,1.0589480839420489,0.9407313142285265,0.9215448356943546
1973-10-19,1.0637504536730091,0.9423493009865236,0.923290117307914
1973-10-22,1.0620286337574103,0.941672681021813,0.9290452864847154
1973-10-23,1.0614975704099823,0.9430859555130713,0.9285800221322336
1973-10-24,1.0603600269840923,0.9419577737187499,0.9281158820705019
1973-10-25,1.0602981769760607,0.9416002737629211,0.9276521990322455
1973-10-26,1.0627057406152285,0.9450893460928549,0.9318109756719056
1973-10-29,1.0696914310737595,0.9473750836824795,0.9313447394844181
1973-10-30,1.064427619796143,0.9471384560441435,0.9308790936738004
1973-10-31,1.0590816647592745,0.9440406579669423,0.9293359658869456
1973-11-01,1.0510541657404442,0.9411173394062452,0.9269225649651911
1973-11-02,1.0410639196503497,0.9387775668069807,0.9303896606224525
1973-11-05,1.037158678710819,0.934893218083096,0.9265520033965388
1973-11-06,1.038837679737531,0.9356076197517516,0.9284194627204482
1973-11-07,1.0471973417540645,0.9375841710967102,0.9243092840926309
1973-11-08,1.05384434391163,0.9415890217638226,0.9261559964523983
1973-11-09,1.0533170805301397,0.9406283311590854,0.9256924502748185
1973-11-12,1.0513153837023081,0.93941791969726,0.9252298771201762
1973-11-13,1.0507898398761064,0.9367788054268558,0.9190952904545912
1973-11-14,1.051053483589788,0.9368840111466598,0.9186357306078483
1973-11-15,1.0516292206124203,0.9370729976067139,0.9181765022284059
1973-11-16,1.0582440910111377,0.9384289828047343,0.9177172232882064
1973-11-19,1.0518375955535806,0.9332879110117398,0.9123985716651735
1973-11-20,1.0318800071319971,0.9255384843753552,0.9076222022755728
1973-11-21,1.0313642013577948,0.9265895170817989,0.9047867169458187
1973-11-23,1.0318193426157514,0.9255329179900512,0.9043344046836618
1973-11-26,1.0274361948745252,0.9197888824248145,0.9016327379166338
1973-11-27,1.0258035164132528,0.9187173304695221,0.9011821117437476
1973-11-28,1.0282339664519777,0.9230591224962825,0.9120312661692892
1973-11-29,1.0265736931466154,0.922495711989179,0.9115753956477074
1973-11-30,1.0057882650940189,0.916027024695867,0.9086703434002396
1973-12-03,1.0005399063933291,0.9107826604469433,0.9046829114167376
1973-12-04,1.0009976754469767,0.9111784496646176,0.9064643519296528
1973-12-05,1.0004974752756866,0.9097623102521283,0.9055116726926358
1973-12-06,0.999997240770768,0.9137919328502222,0.9193485687526446
1973-12-07,1.0140952883959768,0.9202762320271559,0.9259940578496654
1973-12-10,1.013588333057244,0.9198164199713379,0.9255316209146937
1973-12-11,1.0218584617634143,0.9215286360769801,0.9250684730665443
1973-12-12,1.0108838805700682,0.9111022179289915,0.9155598334295518
1973-12-13,1.0103783753505458,0.9085214652944222,0.907271806337009
1973-12-14,1.0098731670874745,0.9082992745376647,0.9068179025057651
1973-12-17,1.0046267798127277,0.9051681848026387,0.9077724695295495
1973-12-18,1.0081917391459356,0.9071008958055133,0.9073186240117265
1973-12-19,1.0076872962556638,0.9070941154571679,0.9060692147685369
1973-12-20,1.009914560769532,0.9059702826695064,0.8996117392293617
1973-12-21,1.018546394917314,0.9067449335705015,0.8975258101008109
1973-12-24,1.0153062259716747,0.9043953531166313,0.8957316982138793
1973-12-26,1.0334661620222056,0.917749346289904,0.9151867142325878
1973-12-27,1.0459714998368714,0.9242968545509644,0.9207332914093124
1973-12-28,1.0558386281894234,0.9266619147422569,0.9224173681919793
1973-12-31,1.0590249218453465,0.9268342194672669,0.9214375586558325
1974-01-02,1.0571778468419646,0.9273275859241592,0.9202960334360949
1974-01-03,1.0720124461434801,0.9365333676736283,0.9215124248792517
1974-01-04,1.06922875984937,0.9347139903551315,0.9205278734637123
1974-01-07,1.0675517974988011,0.9305952296820065,0.9103401232960403
1974-01-08,1.0633370091870538,0.9281235908829885,0.9076268945805297
1974-01-09,1.053858172098093,0.9165286143698655,0.8931875587787231
1974-01-10,1.0340434170365358,0.9105435778910458,0.892740890942747
1974-01-11,1.0298332949745626,0.9094147505794989,0.8930614884268336
1974-01-14,1.04124164198943,0.9134416753493029,0.896839805309717
1974-01-15,1.0441152223205457,0.9140790932692449,0.8979803818574347
1974-01-16,1.0559352990040063,0.917264505217846,0.8978929268354408
1974-01-17,1.0618811954083414,0.9222959416202632,0.9067249897315272
1974-01-18,1.0670679194834687,0.9215490016621974,0.9035932698633306
1974-01-21,1.0560962964765024,0.9134822645183114,0.8882491992026992
1974-01-22,1.061174174368173,0.9157065666414292,0.8886968853704372
1974-01-23,1.061380560274006,0.9163073885058243,0.8882526053713365
1974-01-24,1.0608501771765726,0.9149886482410944,0.8886590603442319
1974-01-25,1.0692796749546865,0.9163818588022444,0.8872997493797373
1974-01-28,1.0687448436004934,0.9154005818191325,0.886855679050329
1974-01-29,1.0720828058078977,0.9152131049649256,0.8851544861736041
1974-01-30,1.079079245426174,0.9191280023129026,0.8876167918514699
1974-01-31,1.0809885471429934,0.9203626316256154,0.8895978361157831
1974-02-01,1.0757001069779164,0.9171324556464986,0.8864654176859074
1974-02-04,1.0570157154454438,0.9098439506997065,0.8811704763453279
1974-02-05,1.0564871191108036,0.9078230897562564,0.8789103747179916
1974-02-06,1.0585967378982852,0.9075787402809563,0.8770204307477213
1974-02-07,1.0593792622369294,0.9104668876135554,0.8847259012075483
1974-02-08,1.0315005253836975,0.9040542913883369,0.8842834196774392
1974-02-11,1.028964622904939,0.9066109746532262,0.8999417934530889
1974-02-12,1.0268648969295642,0.9033189259178315,0.8994918602990758
1974-02-13,1.02737912440489,0.9041666268430743,0.9008371584913356
1974-02-14,1.0273774273342176,0.9038374330431291,0.90038673991209
1974-02-15,1.028191318612848,0.9048435651500611,0.9011519473687283
1974-02-19,1.0276768821570417,0.9068382500393681,0.8996354508801454
1974-02-20,1.0311934614151623,0.906513556528853,0.8961256260468264
1974-02-21,1.0355652512523599,0.9099000962313032,0.9003886163775396
1974-02-22,1.0357630539260463,0.910962268348376,0.8999386051578268
1974-02-25,1.0337267857895158,0.9106431338654861,0.9034276349823955
1974-02-26,1.0332096719040342,0.9089685541082053,0.8985411323365797
1974-02-27,1.0321842697465031,0.9098538327385165,0.89809158661848
1974-02-28,1.0330232232197503,0.9090332787109947,0.8963523557164188
1974-03-01,1.0257990912242883,0.8991664742230105,0.8704299807738255
1974-03-04,1.020877544824194,0.8969622768954543,0.8699951217910492
1974-03-05,1.0331550702755194,0.907741076787773,0.8771186012980463
1974-03-06,1.0339429485077178,0.9077161164781996,0.8766801033821332
1974-03-07,1.0360264008914177,0.9069830572577314,0.8747352925823901
1974-03-08,1.0419762280459985,0.9084453593559847,0.8742977752999935
1974-03-11,1.041454836488184,0.909273274122709,0.8783858750643484
1974-03-12,1.0511712546560714,0.9112563010996892,0.8779466182474783
1974-03-13,1.0769402166884168,0.9165657178513167,0.8755167962825345
1974-03-14,1.0881660882892543,0.9187507024744693,0.8750793872062547
1974-03-15,1.0868907642613204,0.9177138881278181,0.876909726869292
1974-03-18,1.083932191652982,0.9148203594318104,0.8707189012380249
1974-03-19,1.0809323386297307,0.9120786907607225,0.8679911435205696
1974-03-20,1.0837182271984407,0.9117087131918993,0.8651868162725467
1974-03-21,1.0831762964969958,0.9117115856513446,0.8647544993096794
1974-03-22,1.0826348809297475,0.9120777778239967,0.868912458691663
1974-03-25,1.082093693673193,0.9107382526326183,0.8668640580475763
1974-03-26,1.0815524067391695,0.9102829270386048,0.8664308493802069
1974-03-27,1.0764715019660231,0.9090185884755905,0.8668111055131147
1974-03-28,1.0600972506875495,0.8982711015378061,0.8586203304726795
1974-03-29,1.0595668762576693,0.8975837999306255,0.8573564269533915
1974-04-01,1.0603853602204576,0.8971764318251545,0.8569276878584611
1974-04-02,1.0611995588386398,0.8965695657281082,0.854858364722608
1974-04-03,1.063487777128164,0.8954180117812971,0.8544303009911303
1974-04-04,1.0643042442695259,0.8961565582805038,0.8540034020013649
1974-04-05,1.0637722709938038,0.894526419767602,0.8507282340465131
1974-04-08,1.0596432549547792,0.8927299246275517,0.8489936197043779
1974-04-09,1.0591137027862145,0.8922834239165583,0.8485686733434284
1974-04-10,1.062348419075601,0.8920782903828148,0.8459688291037001
1974-04-11,1.0618174738485273,0.8914845079802407,0.8455455801585088
1974-04-15,1.0631271975357572,0.8921940181625811,0.8451229838683206
1974-04-16,1.0648342043625023,0.8960279108542745,0.8556617276197863
1974-04-17,1.069644958690848,0.8981990001619716,0.8552339207184932
1974-04-18,1.0745727712246018,0.8990466881897274,0.8544902286985332
1974-04-19,1.0710643526021946,0.8951328011021523,0.8499646049728203
1974-04-22,1.0705289074902264,0.8946851462571979,0.8495393686102631
1974-04-23,1.0689941752651884,0.8925222841550752,0.8439349231773356
1974-04-24,1.0623325032573907,0.8861133916535964,0.8371959451482195
1974-04-25,1.0576673533653649,0.8839094709088481,0.8361222163055516
1974-04-26,1.0629131039556077,0.8861325057849393,0.8384010910432488
1974-04-29,1.0628665176524164,0.8849089212439214,0.8379818992643574
1974-04-30,1.0623350862977476,0.8839175563594993,0.8346899385785025
1974-05-01,1.0660879712787155,0.8843526835226733,0.8342725439791099
1974-05-02,1.0713991767122888,0.8852327518826439,0.8338554239553414
1974-05-03,1.0723037302856206,0.8834052477626091,0.8316005915817594
1974-05-06,1.0717675176780432,0.8856193718100963,0.8346494955736847
1974-05-07,1.0654694977340535,0.8883426897047317,0.8388461001384943
1974-05-08,1.0649181131826049,0.8930066792413154,0.8384264031270089
1974-05-09,1.061748975999251,0.8930184079564606,0.8404971633985842
1974-05-10,1.0539235876229622,0.8908985721903002,0.8400768663403566
1974-05-13,1.0506085172596193,0.8868426943530013,0.8327959295923412
1974-05-14,1.047401614091044,0.8888259802310942,0.8377830884128946
1974-05-15,1.0608433961051529,0.8907369373776325,0.8373639208042963
1974-05-16,1.0603129028453215,0.8893591483492366,0.8369450691934618
1974-05-17,1.0478446646907484,0.8821969255196154,0.8308168583040362
1974-05-20,1.0451145978261198,0.882674862369155,0.8304012062844357
1974-05-21,1.0434524532159624,0.8843652423801857,0.8299862007213795
1974-05-22,1.04293082877481,0.8834236105890745,0.8295710653765406
