date,overnight_ret,overnight_equity,intraday_ret,intraday_equity,spy_ret,spy_equity,n_members
1993-03-26,-3.659053938085739e-05,0.9837058020358228,-0.010604702563378829,0.9718924293467371,-0.005536321842514402,1.0268757458596713,18
1993-03-29,0.0006511078982682098,0.9843463006531007,0.007144620515248532,0.9788362319360626,0.004174914585987954,1.0311628643890582,18
1993-03-30,-0.00028888951562633955,0.9840619333270965,0.008113964871544052,0.9867784747369863,0.002772037166178354,1.0340212861735276,18
1993-03-31,0.004515311065840072,0.9885052790641202,-0.005437556429787093,0.9814128110969048,-0.0006905389508489179,1.033307254199418,18
1993-04-01,0.0014444938495278533,0.9899331688599542,-0.010768427649539891,0.9708445382462763,-0.0034581426187773046,1.0297339303453792,18
1993-04-02,-0.007621272070343509,0.9823886188486152,-0.012316022261342343,0.9588875953009325,-0.02081870637068295,1.0082962020095894,18
1993-04-05,-5.73893997026967e-05,0.9823322401555047,0.0017153021072908482,0.9605323772138072,0.004960785818095781,1.0132981435089583,18
1993-04-06,-0.0010414729587161862,0.9813091676909077,-0.01596691938206852,0.9451956341829678,-0.0028205966866009513,1.010440038122838,18
1993-04-07,0.001982150752070225,0.9832542703956597,0.006376630797696927,0.9512227977737476,0.00353593397105767,1.0140128873793532,18
1993-04-08,0.00014213141183026996,0.983394021713299,-0.004395535652107232,0.9470416640530359,-0.0014097333067278894,1.0125833996385634,18
1993-04-12,0.0074122391116985265,0.9906831733432527,0.010272292273229745,0.9567699528211145,0.014114734871428558,1.0268757458596716,18
1993-04-13,0.002662478936873122,0.9933208464253939,-0.0032990303572497963,0.9536135397018533,0.0020872647195799843,1.029019107375397,18
1993-04-14,-0.0007213496264198237,0.9926043148039099,-0.006550990712533943,0.9473664262599197,-0.0013889445120933708,1.0275898569333686,18
1993-04-15,-0.0023558908959735937,0.9902658473353593,-0.002623673020100414,0.9448808465271927,0.0,1.0275898569333686,18
1993-04-16,0.002108247372601427,0.9923535727061811,-0.0061123682254826,0.9391053868640129,0.0,1.0275898569333686,18
1993-04-19,0.0008778661915971879,0.9932247263577705,0.002134834582094989,0.9411102215201219,-0.004172552110715877,1.023302184706871,18
1993-04-20,-0.004937876630967262,0.9883203051921896,0.003951678526928138,0.9448291865739756,-0.004887498411518587,1.0183007969046127,18
1993-04-21,0.0032212330659145854,0.9915039152389894,-0.007753886922566726,0.9375030879001404,-0.0007018985672677669,1.0175860530342178,18
1993-04-22,-0.0004045426842318081,0.9911028095836922,-0.0042237428489222215,0.9335433159367796,-0.012640638638423685,1.0047231154543124,18
1993-04-23,-0.006012296491411674,0.985144005639004,-0.006330320316338012,0.9276336877177235,-0.004267673710018349,1.0004352850286402,18
1993-04-26,-0.002578380698688672,0.9826039293494355,-0.01132205997873135,0.9171309634670917,-0.007857180469574399,0.9925746844460401,18
1993-04-27,0.0011112013323176552,0.9836958001448691,0.017487740640530436,0.9331695118896041,0.010799528673654413,1.0032940232114587,18
1993-04-28,0.0015852228375715775,0.9852551771924821,0.002388205754063042,0.9353981126874149,-0.002137033972501423,1.001149949799448,18
1993-04-29,0.0009213387232472896,0.9861629309395096,0.00030999123514288424,0.9356880779037173,0.00428330034323765,1.0054381757230564,18
1993-04-30,0.002928053853895675,0.989050469110016,0.004405483952024097,0.9398102367150224,0.0014210479361171924,1.006866951567561,18
1993-05-03,-0.0006107022469276014,0.9884464537662058,0.006273011865499044,0.9457056774812531,0.006387330452533702,1.0132981435089583,18
1993-05-04,-0.0007843251704726781,0.9876711903328524,0.005504261454393318,0.9509110887890142,0.0035265069580130426,1.0168715464625844,18
1993-05-05,0.0004956757870931729,0.9881607550275099,0.0038572642656861237,0.9545790041516449,0.0028105292127484915,1.0197294936495302,18
1993-05-06,0.00024084496257929377,0.9883987485675768,-0.011714904430176452,0.9433962023469554,-0.003504265568349041,1.0161560906959042,18
1993-05-07,-0.00012106548796632171,0.9882790875907762,-0.005872293401741131,0.9378563030526857,-0.0021091280524462297,1.0140128873793532,18
1993-05-10,0.0005000009511115053,0.9887732280745353,0.0020307485649617156,0.9397608533942503,0.0021135858757079795,1.0161560906959042,18
1993-05-11,0.0006223623484818918,0.9893886033028757,0.007685791574728417,0.9469836594435274,0.004220279995992726,1.0204445539182743,18
1993-05-12,-0.002356273650628361,0.9870573330066811,-0.00062624231309907,0.9463906182061704,-0.0014008480277553081,1.0190150661774842,18
1993-05-13,-0.0071238906189544145,0.9800256445317046,-0.007359309221508027,0.9394258370024571,-0.011921427870044132,1.006866951567561,18
1993-05-14,-0.0033162818602950274,0.9767756032641202,0.0008420277813447593,0.9402168596557262,-0.0007097121125169137,1.0061523658963405,18
1993-05-17,-0.0002312723542122563,0.9765497020708162,-0.00027983727739347696,0.9399537519295608,0.0035509235758197644,1.0097251360532686,18
1993-05-18,0.0050477967075051415,0.9814791264416443,-0.002820695200541456,0.9373024288927622,-0.0007079381749138802,1.0090103130832864,18
1993-05-19,-0.0005500287530571088,0.980939284701576,0.023611087804815287,0.9594331588410158,0.020538558420445163,1.0297339303453792,18
1993-05-20,0.0018965314171210394,0.9827996668733008,0.008028638170768827,0.9671361005223881,0.0027760374786183206,1.032592510329023,18
1993-05-21,-0.0031565729851494857,0.9796973879950346,-0.00949030687189604,0.9579576821415418,-0.008997087940519344,1.023302184706871,18
1993-05-24,-0.001019648233548991,0.9786984412839529,0.0016106460235408853,0.9595006128730036,0.0041900352511470285,1.0275898569333686,18
1993-05-25,-9.22786474845297e-05,0.978608128315496,0.0013318036642641212,0.9607784793050916,0.0020865069828628346,1.029733930345379,18
1993-05-26,0.0016208605468565683,0.9801943156215158,0.010443861992321323,0.9708127171481463,0.012491515721533064,1.0425968679252844,18
1993-05-27,0.0013991517902481078,0.9815657562530087,-0.0034743390545087668,0.9674397846103447,-0.0034271785814729006,1.03902370227042,18
1993-05-28,-0.004962705637168588,0.9766945343412002,0.0002419417150871675,0.967673848651077,-0.0048145351121071656,1.0340212861735276,18
1993-06-01,-0.0009706194173980105,0.9757465356613022,0.009354764689260282,0.9767262098011587,0.009675424508953867,1.044025881068551,18
1993-06-02,-0.003701362723424861,0.9721349438066945,-0.0011978590074765547,0.9755562295129099,-0.001368752603914336,1.0425968679252844,18
1993-06-03,-0.0038132416563211985,0.9684279583434053,-0.00842204134746012,0.9673400546111798,-0.0034271785814729006,1.03902370227042,18
1993-06-04,-0.005697103345981761,0.9629107241815849,-0.006961030112301252,0.9606063713621963,-0.0034388122695201417,1.0354506948147304,18
1993-06-07,0.0008146146055063529,0.9636951253213019,-0.012721680620009446,0.9483858439041802,-0.003450449330730576,1.0318779246578025,18
1993-06-08,-0.004028672721347782,0.9598127130582241,0.00019375730727659774,0.9485696005915543,-0.009002935233154097,1.0225879945335867,18
1993-06-09,-0.0022086549220088035,0.9576928179853215,-0.0011448236407734695,0.947483655687878,0.00349477929633335,1.0261617138855617,18
1993-06-10,-0.002106170811349598,0.9556757533258416,0.007691901371437555,0.9547716065184783,0.0006958279230726561,1.0268757458596713,18
1993-06-11,0.00539677470824268,0.9608333200606712,-0.0033924269386979996,0.951532613600221,0.004174914585987954,1.0311628643890582,18
1993-06-14,0.0019260456448139491,0.9626839288921663,0.0044176658785358945,0.9557361667596369,-0.0013857501011984574,1.029733930345379,18
1993-06-15,0.001419127073290462,0.9640500997186787,-0.005674335516929684,0.9503129990837785,-0.002082162536191645,1.0275898569333684,18
1993-06-16,-8.209308431567661e-05,0.9639709578725579,0.0009058652538802379,0.9511738546099593,0.0020865069828628346,1.0297339303453787,18
1993-06-17,0.0012563170352230231,0.9651820110083935,-2.0599070438960543e-05,0.9511542613127285,0.003470142867721515,1.0333072541994177,18
1993-06-18,-0.004233403572210031,0.9610960060351578,-0.00955661763419199,0.9420644437262304,-0.008235010702827061,1.0247979579017767,18
1993-06-21,0.0018538815457276258,0.9628777641844188,-0.0006585838706408333,0.9414440152784881,0.0021061619226117045,1.0269563483390798,18
1993-06-22,0.0012438564323138518,0.9640754458849315,-0.004382389756351665,0.9373182406697531,0.0007010662569231219,1.0276763127822333,18
1993-06-23,-0.003692537593303254,0.9605155610582209,-0.001085391004445262,0.9363008838830277,-0.009103781866373062,1.0183205718014252,18
1993-06-24,-0.000978521406372143,0.9595756760205719,0.01289752524970645,0.9483768481742316,0.01342731673101527,1.0319938846527115,18
1993-06-25,-0.0005408086682537581,0.9590567291771345,-0.001608413060220834,0.9468514664656171,-0.0006969542722730093,1.0312746321058432,18
1993-06-28,0.0022490082373215117,0.9612136556611124,0.009840029541577885,0.9561685128671252,0.01116564196957226,1.0427894754202394,18
1993-06-29,-0.0016454732132644388,0.959632004338498,-0.004983334251886443,0.9514036055663792,-0.004831662121504543,1.0377510690111478,18
1993-06-30,-0.0006696354238646916,0.9589894007545188,0.0015505616729173145,0.9528788155326456,0.0,1.0377510690111478,18
1993-07-01,-0.00026641304036255473,0.9587339134725883,-0.01200433658649638,0.9414401375048498,-0.002773951639046146,1.0348723977323424,18
1993-07-02,-0.00178388007536291,0.9570236471467698,-0.003924099901789786,0.9377458323537261,-0.005563412136427637,1.0291149760751443,18
1993-07-06,0.0005453676301993317,0.957545576865259,-0.010396072219623551,0.9279969589569258,-0.010489016800520168,1.0183205718014252,18
1993-07-07,-0.0009022826120529584,0.9566816001410052,0.0034921177485609093,0.9312376336079099,0.0028270365518465734,1.0211994012794052,18
1993-07-08,0.0022642253638307215,0.9588477428851547,0.011775146673466642,0.942203093331495,0.011274951008109824,1.0327133744983417,18
1993-07-09,-0.0006380365378450543,0.9582359629909638,-0.004851947759603785,0.9376315731437135,0.00278786626360894,1.0355924412750834,18
1993-07-12,0.00017269827900457497,0.9584014486926528,0.0049778835205230975,0.9422989938999878,-0.0006952962517322581,1.0348723977323426,18
1993-07-13,0.0005673523053927572,0.9589451999640604,-0.002011258114969173,0.9404037874017792,-0.0006946335127956393,1.0341535406834106,18
1993-07-14,0.0008429051203055981,0.9597534997832026,0.0007194193694275805,0.9410803321015191,0.0034787177979007655,1.037751069011148,18
1993-07-15,-0.001853343695049457,0.9579747466855778,-0.0026688337959021586,0.9385687451065478,-0.004159669793577514,1.0334343672361295,18
1993-07-16,-0.011566272743915683,0.9468945494836289,-0.010322854782514206,0.9288800362474063,-0.002786610126706668,1.0305545885631027,18
1993-07-19,0.0003030106032608478,0.9471814685722925,-0.005966815298672927,0.9233375806364934,-0.0006977741457601105,1.0298354942154089,18
1993-07-20,0.0016339013111534239,0.948729069615693,0.0015255840604152283,0.9247462097318947,0.002794504849656043,1.0327133744983417,18
1993-07-21,-0.00503281309748072,0.9439542935281705,0.0015226566640121038,0.9261542807106629,-0.0006966984871088489,1.0319938846527117,18
1993-07-22,-0.0012266435667537571,0.9427963980667046,-0.00829575077738849,0.9184711356164756,-0.006972838558395367,1.024797957901777,18
1993-07-23,0.0007976337987590113,0.9435484043391508,0.006415026094473765,0.9243631519184763,0.00491563851663579,1.0298354942154087,18
1993-07-26,0.002116884888968934,0.9455457876983071,0.0019976551259034358,0.9262097107071023,0.005590161819058803,1.0355924412750832,18
1993-07-27,0.0007856725370224543,0.946288677056199,-0.006457205061587182,0.9202289846750332,-0.0006952962517322581,1.0348723977323424,18
1993-07-28,0.000218426535658999,0.9464953716136618,0.0044765578335935075,0.92434844294508,-0.0020862699968922094,1.0327133744983414,18
1993-07-29,0.0010182087232414876,0.9474591014575466,0.0032619977616971606,0.9273636654969951,0.0055752729635720755,1.0384710334543013,18
1993-07-30,-0.004471724029178972,0.9432223258268946,-0.007334160355042418,0.9205622316668003,-0.005544361634053363,1.0327133744983414,18
1993-08-02,0.0021998521717228915,0.9452972755087823,0.0036380305889520685,0.9239112652246381,0.00278786626360894,1.0355924412750832,18
1993-08-03,0.0014495687000772558,0.9466675488516282,-0.00034708356043324374,0.9235905908131795,0.0006950671087293525,1.0363122475190623,18
1993-08-04,0.00026544296640380774,0.9469188350939935,0.0017341002164145696,0.9251921894565872,0.0,1.0363122475190623,18
1993-08-05,0.0032472556373017596,0.9499937226193197,-0.006014449897625994,0.9196276673874256,-0.002083066026499103,1.0341535406834104,18
1993-08-06,-0.0007665203771211723,0.9492655330727947,-0.0023815342640474625,0.9174375425873765,0.0013913800369740326,1.0355924412750832,18
1993-08-09,-3.72975108132805e-06,0.9492619925486463,0.0011432282922798696,0.9184863831424621,0.005559314773819324,1.0413496256335193,18
1993-08-10,-0.0022182357434027836,0.9471563056669212,-0.009455749379137445,0.9098014060953166,-0.0006906167050700907,1.0406304521862384,18
1993-08-11,-0.004878831829079295,0.9425352893357203,0.0018548465361148902,0.9114889480819648,0.0,1.0406304521862384,18
1993-08-12,0.003302442839614654,0.9456479582530711,-0.003890661626845309,0.9079426530083687,-0.0027669603258692055,1.0377510690111478,18
1993-08-13,0.001181903239404629,0.9467656226382669,0.0007090211297027438,0.9085864035339101,0.0013877761517906428,1.0391912351962167,18
1993-08-16,0.000777632640365573,0.9475018584892065,0.0018779863524495868,0.910292716399768,0.005540138583767451,1.04494849865424,18
1993-08-17,4.285468515620753e-06,0.9475059189785896,0.002630103371776876,0.9126868803424749,0.00344331039231327,1.0485465806790883,18
1993-08-18,0.006324851772093298,0.9534987534693102,0.0002745345940660737,0.9129374444646791,0.005490557467766832,1.0543036859379373,18
1993-08-19,0.0011905041752943778,0.9546338977164535,-0.007680189011270809,0.9059259123357238,0.0,1.0543036859379373,18
1993-08-20,0.0013777637659756546,0.9559491577104994,0.0016572719706884347,0.9074272779577581,0.0006825063355224703,1.0550232548831546,18
1993-08-23,-0.003619540407434143,0.9524890611067136,-0.0018729027008494061,0.9057277549580466,-0.002045672669430787,1.0528650226450262,18
1993-08-24,-0.0019592352464081007,0.9506229109663752,0.006916692986792428,0.911992395768708,0.01093532340252068,1.0643784421668518,18
1993-08-25,0.0006028321824709006,0.9511959770505,-0.006417065731702901,0.9061400806182471,0.0006770865614034172,1.0650991185062906,18
1993-08-26,-0.0010247890632589978,0.9502212018162026,0.00029865162461211717,0.9064107008254499,0.0006757372453758403,1.0658188456506823,18
1993-08-27,-0.002914913314550065,0.9474513893832608,-0.001088282855268031,0.9054242695999101,-0.000675280932898481,1.0650991185062906,18
1993-08-30,-0.00033654927667200053,0.9471325253034819,0.0001859522156937611,0.905592635248985,0.004053235232237329,1.0694162157792453,18
1993-08-31,0.0013351765577269573,0.9483971144483279,0.00739424653376328,0.9122888104531764,0.0026921854505861376,1.072295282555987,18
1993-09-01,-0.003961850462821949,0.9446397069015118,-0.0006531657546578716,0.9116929346438308,-0.0013428473571894806,1.07085535366968,18
1993-09-02,0.0061810651725736875,0.950478586494471,-0.007909834298455352,0.9044815945997257,-0.003359564309965979,1.0672577462423554,18
1993-09-03,-0.000631287228774282,0.9498785615015937,-0.000989711424595776,0.9035864188322137,0.0006742222745637072,1.0679773151875727,18
1993-09-07,-8.769145556998341e-05,0.9497952652679209,-0.003626896019583572,0.9003092048464014,-0.006738939154238621,1.0607802810424165,18
1993-09-08,-0.0038846002067352615,0.946105690384105,-0.0027590476226986905,0.8978252088750762,-0.003391771029282342,1.057182357216743,18
1993-09-09,-0.0019489519304096451,0.9442617758724593,0.00355596874133507,0.9010178472530187,0.0020421681459927843,1.0593413013511566,18
1993-09-10,0.0026115955609489765,0.9467278057347016,0.0055552637539687845,0.9060232390415425,0.008831360176863257,1.0686967259336158,18
1993-09-13,0.001794099384124257,0.9484263295079036,-0.009476544367288977,0.8974372696189704,0.0006732404321736496,1.069416215779246,18
1993-09-14,-0.008447825658972489,0.9404141892258416,-0.002355576368672137,0.8953232875942904,-0.004036872837026362,1.0650991185062912,18
1993-09-15,-0.002286624863371352,0.9382638147588905,0.002260108376304101,0.8973468152560823,0.002702280596493578,1.067977315187573,18
1993-09-16,-0.0006933444500692994,0.9376132747502266,0.0035176841272848525,0.9005033979047782,-0.004043200549857517,1.0636592687195714,18
1993-09-17,-0.010567802716756891,0.9277047626380539,0.012157943834323455,0.911451667639122,-0.001939006878068028,1.0615968260816033,18
1993-09-20,-4.6514448074056424e-05,0.9276616109630441,-0.009398623538109873,0.9028852765417995,-0.008185594890878556,1.052907024525857,18
1993-09-21,-0.0018002118924986693,0.925991623498774,-0.0020920973291929223,0.9009963526661788,-0.003438544072464911,1.049286557317817,18
1993-09-22,0.004069742281451788,0.9297601707611971,0.00427043148811756,0.9048439958612835,0.008281553209231962,1.0579762797739762,18
1993-09-23,0.003921749801719474,0.9334064575265265,0.00010937566888749323,0.9049429637785696,0.005475488895753999,1.0637692171458497,18
1993-09-24,0.00047701729276801333,0.933851708547948,0.005293357359623583,0.9097331502759266,-0.0027230586653659294,1.0608725111611512,18
1993-09-27,0.004498965318548986,0.9380530749973729,0.004213857551597712,0.9135666361811556,0.010922124964182878,1.0724594932991198,18
1993-09-28,-0.00047007982552982287,0.9376121151715404,-0.00032695568000208424,0.9132679403803958,-0.0020259109795480734,1.0702867858365246,18
1993-09-29,-0.0023026200846625565,0.9354531506835235,-0.0027417564789754788,0.9107639820878173,-0.003382929280932756,1.0666660813297228,18
1993-09-30,0.00025409329960261317,0.9356908430612044,-6.026754030896654e-05,0.9107090925828148,-0.0020364694285242013,1.0644938484646511,18
1993-10-01,-0.0033628564979057227,0.9325442490295852,0.0037517029629869796,0.914125802583877,0.004761161335779418,1.069562075418136,18
1993-10-04,-0.0013760615708487468,0.9312610107253796,0.003324853044996246,0.9171651365421076,0.0013544139926038312,1.0710107052590407,18
1993-10-05,0.0026692701729937322,0.9337467979645809,0.0033765911701094916,0.9202620282436881,-0.0013525820365672958,1.069562075418136,18
1993-10-06,0.0027619574871013165,0.9363257669242762,-0.0012420550451329106,0.9191190121486638,-0.0006767632656065059,1.0688382350952073,18
1993-10-07,-0.0013750617961181138,0.9350382611334576,-0.005399217442166407,0.914156488746844,-0.0027100704203880666,1.0659416082100959,18
1993-10-08,0.0018027806391660763,0.9367239300075084,-0.006404762491375091,0.908301533556471,0.0013593852868489797,1.0673906335489367,18
1993-10-11,0.0032377055429085376,0.9397567662678687,0.0033431899235181754,0.9113381580909731,0.002034346003186638,1.0695620754181359,18
1993-10-12,0.002516178718767427,0.9421213622439697,-0.002969000800360277,0.9086323943702022,0.0013544139926038312,1.0710107052590405,18
1993-10-13,-0.0033750870436429705,0.9389416206407208,-0.0014134045379153113,0.9073481292207025,0.0,1.0710107052590405,18
1993-10-14,0.0016429710732208795,0.9404842745628766,0.0035709896741003993,0.9105882600209638,0.012846648999053079,1.0847696038637318,18
1993-10-15,0.014260003284263356,0.9538955834069412,-0.0020874329325697863,0.9086874680989847,0.005340465523739901,1.090562778534367,18
1993-10-18,-0.00041499290348985947,0.953499723509157,1.0149368222591186e-05,0.9086966907026977,-0.002656157024349848,1.0876660725496685,18
1993-10-19,-0.002361427294851435,0.9512481032364292,-0.009235080259717069,0.9003048038323189,-0.007323394318106025,1.0797006650139616,18
1993-10-20,0.0019608337500653266,0.9531133426219408,0.0027372773456791227,0.9027691877760552,0.0013415492725581402,1.0811491366556916,18
1993-10-21,-0.0012294584741815249,0.9519415293459987,0.0071442328275380974,0.9092187810430549,-0.0013397519293320004,1.0797006650139616,18
1993-10-22,0.0013918718982300292,0.9532665100094535,-0.0072124840722741935,0.9026610550665694,-0.004694763107981115,1.0746317261641913,18
1993-10-25,0.00236573178772818,0.9555216828943596,0.005340089763006189,0.9074813461261948,0.002694723986583991,1.0775275620534301,18
1993-10-26,-0.002276119182397926,0.9533468016627266,-0.003566938311774101,0.9042444161454769,-0.000672127420559776,1.0768033262325651,18
1993-10-27,-0.0009108794611350621,0.9524784176417531,0.0035563412537479547,0.9074602178660863,0.0006725794796706985,1.0775275620534304,18
1993-10-28,0.0007010291665155745,0.9531461327929965,0.0014137129946658986,0.908743106168226,0.007392814358861521,1.085493523286248,18
1993-10-29,-0.0009719743856613162,0.9522196991661296,0.0016297442608071426,0.9102241250300517,0.0,1.085493523286248,18
1993-11-01,-0.0025090319311314134,0.9498305495354694,0.010102515291889682,0.9194196781722147,0.0026685612788632795,1.0883902292709464,18
1993-11-02,-0.00041413109863863663,0.9494371951664697,0.0013388009007125278,0.9206505980654844,-0.0006653465841592876,1.0876660725496687,18
1993-11-03,-9.059631991514784e-05,0.9493511796505971,-0.013746226835423474,0.907995126108308,-0.012649492665442574,1.073907648542501,18
1993-11-04,-0.000623445080502,0.9487593113279751,-0.006410371078531743,0.9021745404124556,-0.01078903614904203,1.0623212201016432,18
1993-11-05,-0.003442550809671466,0.9454931591925796,0.005059193790014972,0.90673881624482,0.004772015612009239,1.067390633548937,18
1993-11-08,0.0030121873995345104,0.9483411617730456,0.0007832871245904832,0.907449053084951,0.0013562059669356419,1.0688382350952073,18
1993-11-09,0.0068891525343109765,0.9548744286910658,-0.009012468553075866,0.8992706970305044,0.0006772215842973939,1.069562075418136,18
1993-11-10,0.001813242054033123,0.9566058471614892,0.008050985654238686,0.9065107125115743,0.00744742808142318,1.0775275620534304,18
1993-11-11,-0.00025812093188989563,0.9563589271687686,-0.0031523927281498403,0.9036530347334629,-0.0026874819644707726,1.0746317261641916,18
1993-11-12,0.0008300996661472959,0.9571528003949283,0.002823100484083821,0.9062041380532627,0.004716907873047127,1.0797006650139616,18
1993-11-15,0.0005697714783899853,0.9576981587610544,-0.002265659954286008,0.9041509876272672,-0.0006705548542882411,1.0789766664918583,18
1993-11-16,-0.0009259413808929074,0.9568113864054526,0.010660906704552343,0.9137900569531905,0.004697620077273035,1.0840452889432797,18
1993-11-17,0.0013538257307591818,0.9581067422798517,-0.0057262229147138945,0.9085574913898274,-0.005343814904191335,1.0782523515714062,18
1993-11-18,-0.0023596593209243254,0.9558459367749906,-0.0023722018943921463,0.9064022095875883,-0.0026862623408291375,1.0753558828854695,18
1993-11-19,-0.002557611703795771,0.9534012540200693,0.0009764204852206258,0.907287239272879,-0.0020202336718557756,1.073183412721636,18
1993-11-22,-0.005899072732189302,0.9477770706796445,-0.007771668966183063,0.9002361031920081,-0.006072896128150984,1.0666660813297228,18
1993-11-23,0.0010677927580129486,0.9487891001719269,0.0006224944400082012,0.9007964951609397,0.005431326701768713,1.07245949329912,18
1993-11-24,0.0027089667267964053,0.9513593382750396,0.001058433804273951,0.9017499286221897,0.004050346852805475,1.0768033262325656,18
1993-11-26,-0.000990635564508235,0.9504168878799174,-0.0008174895849877599,0.9010127574472776,0.0006725794796706985,1.0775275620534308,18
1993-11-29,0.0011761764812145171,0.9515347458707909,-0.00036340066549052786,0.9006853288116058,-0.004031589988766293,1.0731834127216364,18
1993-11-30,-0.002517614708099463,0.949139147999319,-0.0038222065060355965,0.8972427234879312,0.0006748481315308474,1.0739076485425014,18
1993-12-01,0.005170105643384944,0.9540462976647479,-0.003017147624335766,0.894535609736307,0.0013485650697562246,1.07535588288547,18
